관리번호,위도,경도,정보,geometry,index_right
긴고랑로3-8,37.5624877,127.0816493,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0816493 37.5624877),115208.0
긴고랑로3-9,37.5624287,127.0818502,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0818502 37.5624287),115208.0
긴고랑로4-1,37.5625788,127.0822287,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0822287 37.5625788),115208.0
긴고랑로4-10,37.5633301,127.0799514,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0799514 37.5633301),
긴고랑로4-2,37.5626276,127.0820105,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0820105 37.5626276),115208.0
긴고랑로4-3,37.5627034,127.0817921,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0817921 37.5627034),115208.0
긴고랑로4-4,37.562777,127.0815567,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0815567 37.562777),115208.0
긴고랑로4-5,37.5628572,127.0813015,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0813015 37.5628572),115208.0
긴고랑로4-6,37.562942,127.0810123,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0810123 37.562942),115208.0
긴고랑로4-7,37.5630316,127.0807796,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0807796 37.5630316),115208.0
긴고랑로4-8,37.5631461,127.0804794,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0804794 37.5631461),115208.0
긴고랑로4-9,37.563214,127.0802351,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0802351 37.563214),
긴고랑로7-1,37.560928,127.084718,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.084718 37.560928),115667.0
긴고랑로7-10,37.5598252,127.086739,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.086739 37.5598252),115667.0
긴고랑로7-11,37.5597379,127.0869065,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0869065 37.5597379),115667.0
긴고랑로7-12,37.5596126,127.0871478,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0871478 37.5596126),115667.0
긴고랑로7-13,37.5595231,127.0873295,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0873295 37.5595231),115667.0
긴고랑로7-14,37.5594133,127.0874999,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0874999 37.5594133),115667.0
긴고랑로7-2,37.5608014,127.0849447,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0849447 37.5608014),115667.0
긴고랑로7-3,37.5606917,127.0851491,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0851491 37.5606917),115667.0
긴고랑로7-4,37.5605663,127.0853876,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0853876 37.5605663),115667.0
긴고랑로7-5,37.5604477,127.0856034,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0856034 37.5604477),115667.0
긴고랑로7-6,37.5602977,127.0858788,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0858788 37.5602977),115667.0
긴고랑로7-7,37.5601656,127.0861342,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0861342 37.5601656),115667.0
긴고랑로7-8,37.5600459,127.0863448,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0863448 37.5600459),115667.0
긴고랑로7-9,37.5599574,127.0865091,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0865091 37.5599574),115667.0
긴고랑로8-1,37.5597915,127.0873988,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0873988 37.5597915),115667.0
긴고랑로8-10,37.5609062,127.0852725,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0852725 37.5609062),115667.0
긴고랑로8-11,37.5610272,127.0850482,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0850482 37.5610272),115667.0
긴고랑로8-12,37.5611212,127.0848807,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0848807 37.5611212),115667.0
긴고랑로8-13,37.5612555,127.0846364,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0846364 37.5612555),115667.0
긴고랑로8-2,37.5598877,127.0871718,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0871718 37.5598877),115667.0
긴고랑로8-3,37.5600309,127.0868965,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0868965 37.5600309),115667.0
긴고랑로8-4,37.5601473,127.086692,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.086692 37.5601473),115667.0
긴고랑로8-5,37.5602974,127.0864222,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0864222 37.5602974),115667.0
긴고랑로8-6,37.5604205,127.0861951,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0861951 37.5604205),115667.0
긴고랑로8-7,37.5605481,127.0859624,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0859624 37.5605481),115667.0
긴고랑로8-8,37.5606624,127.0857663,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0857663 37.5606624),115667.0
긴고랑로8-9,37.5607899,127.085508,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.085508 37.5607899),115667.0
긴고랑로9-1,37.559383,127.0878681,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0878681 37.559383),115667.0
긴고랑로9-2,37.5591788,127.0881155,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0881155 37.5591788),115667.0
긴고랑로9-3,37.5590199,127.0884362,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0884362 37.5590199),115667.0
긴고랑로9-4,37.5589964,127.0887873,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0887873 37.5589964),115667.0
긴고랑로9-5,37.559036,127.0891806,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0891806 37.559036),115667.0
긴고랑로9-6,37.5590915,127.0895935,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0895935 37.5590915),115667.0
긴고랑로9-7,37.559111,127.0899954,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0899954 37.559111),115667.0
긴고랑로9-8,37.559092,127.0903493,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0903493 37.559092),115667.0
능동로1-1,37.5326886,127.0673867,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0673867 37.5326886),114746.0
능동로1-2,37.5329156,127.0674914,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0674914 37.5329156),114746.0
능동로1-3,37.5331715,127.0676813,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0676813 37.5331715),114746.0
능동로1-4,37.5333819,127.0677892,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0677892 37.5333819),114746.0
능동로1-5,37.5336339,127.0679003,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0679003 37.5336339),114746.0
능동로1-6,37.5338411,127.0679945,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0679945 37.5338411),114746.0
능동로1-7,37.5340853,127.0681202,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0681202 37.5340853),114746.0
능동로1-8,37.534271,127.0682118,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0682118 37.534271),114746.0
능동로1-9,37.5344522,127.068298,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.068298 37.5344522),114746.0
능동로10-1,37.5472443,127.0738649,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0738649 37.5472443),114748.0
능동로10-10,37.5450088,127.0727978,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0727978 37.5450088),114747.0
능동로10-11,37.5446972,127.0726536,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0726536 37.5446972),114747.0
능동로10-12,37.5444918,127.0725589,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0725589 37.5444918),114747.0
능동로10-13,37.5442284,127.0724366,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0724366 37.5442284),114747.0
능동로10-14,37.5439795,127.0723228,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0723228 37.5439795),114747.0
능동로10-15,37.5437867,127.072234,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.072234 37.5437867),114747.0
능동로10-16,37.5434784,127.0720931,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0720931 37.5434784),114747.0
능동로10-17,37.5432438,127.0719834,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0719834 37.5432438),114747.0
능동로10-18,37.5430118,127.0718734,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0718734 37.5430118),114747.0
능동로10-19,37.5427425,127.0717462,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0717462 37.5427425),114747.0
능동로10-2,37.5469403,127.073731,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.073731 37.5469403),114748.0
능동로10-20,37.542557,127.0716577,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0716577 37.542557),114747.0
능동로10-3,37.5466928,127.0736129,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0736129 37.5466928),114748.0
능동로10-4,37.5465067,127.0735238,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0735238 37.5465067),114748.0
능동로10-5,37.5462273,127.0733859,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0733859 37.5462273),114748.0
능동로10-6,37.5459659,127.0732583,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0732583 37.5459659),114748.0
능동로10-7,37.5457175,127.073134,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.073134 37.5457175),114748.0
능동로10-8,37.5454761,127.0730171,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0730171 37.5454761),114748.0
능동로10-9,37.5452622,127.0729181,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0729181 37.5452622),114747.0
능동로10길 능5-1,37.5372219,127.070887,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.070887 37.5372219),114747.0
능동로10길 능5-2,37.5373026,127.0706372,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0706372 37.5373026),114747.0
능동로10길 능5-3,37.5373861,127.0703928,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0703928 37.5373861),114747.0
능동로10길 능5-4,37.5374701,127.0701464,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0701464 37.5374701),114747.0
능동로10길 능5-5,37.5375525,127.069902,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.069902 37.5375525),114747.0
능동로11-1,37.5498795,127.0759515,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0759515 37.5498795),115207.0
능동로11-10,37.5522574,127.0770852,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0770852 37.5522574),115207.0
능동로11-11,37.5525671,127.0772337,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0772337 37.5525671),115207.0
능동로11-12,37.552826,127.0773612,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0773612 37.552826),115207.0
능동로11-13,37.5530979,127.0774898,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0774898 37.5530979),115207.0
능동로11-14,37.5532831,127.0775901,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0775901 37.5532831),115207.0
능동로11-15,37.5535366,127.0777148,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0777148 37.5535366),115207.0
능동로11-16,37.5537368,127.0778197,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0778197 37.5537368),115207.0
능동로11-17,37.5539438,127.0779258,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0779258 37.5539438),115207.0
능동로11-18,37.5541563,127.0780414,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0780414 37.5541563),115207.0
능동로11-19,37.554355,127.0781422,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0781422 37.554355),115208.0
능동로11-2,37.5500969,127.0760758,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0760758 37.5500969),115207.0
능동로11-3,37.5503105,127.0761971,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0761971 37.5503105),115207.0
능동로11-4,37.5505226,127.0763216,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0763216 37.5505226),115207.0
능동로11-5,37.550732,127.0764105,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0764105 37.550732),115207.0
능동로11-6,37.5509405,127.0764944,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0764944 37.5509405),115207.0
능동로11-7,37.5512405,127.0766199,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0766199 37.5512405),115207.0
능동로11-8,37.5515101,127.0767318,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0767318 37.5515101),115207.0
능동로11-9,37.5519232,127.0769184,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0769184 37.5519232),115207.0
능동로12-1,37.5496161,127.0753696,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0753696 37.5496161),115207.0
능동로12-10,37.5475776,127.0741686,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0741686 37.5475776),114748.0
능동로12-11,37.5474874,127.0745758,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0745758 37.5474874),114748.0
능동로12-12,37.5477491,127.0746601,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0746601 37.5477491),115207.0
능동로12-13,37.5479764,127.0748064,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0748064 37.5479764),115207.0
능동로12-14,37.5481834,127.0749331,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0749331 37.5481834),115207.0
능동로12-15,37.5484152,127.0750718,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0750718 37.5484152),115207.0
능동로12-16,37.5486358,127.0752101,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0752101 37.5486358),115207.0
능동로12-17,37.5488339,127.0753253,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0753253 37.5488339),115207.0
능동로12-18,37.5490914,127.075473,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.075473 37.5490914),115207.0
능동로12-19,37.5488878,127.0758054,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0758054 37.5488878),115207.0
